year,<1300cc,1300cc - 1900cc,>1900cc
2001,"[16364, 22487, 25401, 24336, 26759, 28817, 30215, 37219, 64707, 44700, 30145, 31054, 20206, 11732, 7456, 4810, 14777]","[57172, 78821, 77317, 81941, 74091, 68517, 70651, 74006, 95691, 72121, 60114, 48408, 35072, 21299, 15277, 9639, 14825]","[4006, 7606, 8845, 8547, 8892, 9385, 13048, 13151, 12640, 10025, 9702, 6990, 5475, 4921, 3575, 2282, 6504]"
2002,"[16364, 22487, 25401, 24336, 26759, 28817, 30215, 37219, 64707, 44700, 30145, 31054, 20206, 11732, 7456, 4810, 14777]","[57172, 78821, 77317, 81941, 74091, 68517, 70651, 74006, 95691, 72121, 60114, 48408, 35072, 21299, 15277, 9639, 14825]","[4006, 7606, 8845, 8547, 8892, 9385, 13048, 13151, 12640, 10025, 9702, 6990, 5475, 4921, 3575, 2282, 6504]"
2003,"[16364, 22487, 25401, 24336, 26759, 28817, 30215, 37219, 64707, 44700, 30145, 31054, 20206, 11732, 7456, 4810, 14777]","[57172, 78821, 77317, 81941, 74091, 68517, 70651, 74006, 95691, 72121, 60114, 48408, 35072, 21299, 15277, 9639, 14825]","[4006, 7606, 8845, 8547, 8892, 9385, 13048, 13151, 12640, 10025, 9702, 6990, 5475, 4921, 3575, 2282, 6504]"
2004,"[16364, 22487, 25401, 24336, 26759, 28817, 30215, 37219, 64707, 44700, 30145, 31054, 20206, 11732, 7456, 4810, 14777]","[57172, 78821, 77317, 81941, 74091, 68517, 70651, 74006, 95691, 72121, 60114, 48408, 35072, 21299, 15277, 9639, 14825]","[4006, 7606, 8845, 8547, 8892, 9385, 13048, 13151, 12640, 10025, 9702, 6990, 5475, 4921, 3575, 2282, 6504]"
2005,"[16364, 22487, 25401, 24336, 26759, 28817, 30215, 37219, 64707, 44700, 30145, 31054, 20206, 11732, 7456, 4810, 14777]","[57172, 78821, 77317, 81941, 74091, 68517, 70651, 74006, 95691, 72121, 60114, 48408, 35072, 21299, 15277, 9639, 14825]","[4006, 7606, 8845, 8547, 8892, 9385, 13048, 13151, 12640, 10025, 9702, 6990, 5475, 4921, 3575, 2282, 6504]"
2006,"[16364, 22487, 25401, 24336, 26759, 28817, 30215, 37219, 64707, 44700, 30145, 31054, 20206, 11732, 7456, 4810, 14777]","[57172, 78821, 77317, 81941, 74091, 68517, 70651, 74006, 95691, 72121, 60114, 48408, 35072, 21299, 15277, 9639, 14825]","[4006, 7606, 8845, 8547, 8892, 9385, 13048, 13151, 12640, 10025, 9702, 6990, 5475, 4921, 3575, 2282, 6504]"
2007,"[16364, 22487, 25401, 24336, 26759, 28817, 30215, 37219, 64707, 44700, 30145, 31054, 20206, 11732, 7456, 4810, 14777]","[57172, 78821, 77317, 81941, 74091, 68517, 70651, 74006, 95691, 72121, 60114, 48408, 35072, 21299, 15277, 9639, 14825]","[4006, 7606, 8845, 8547, 8892, 9385, 13048, 13151, 12640, 10025, 9702, 6990, 5475, 4921, 3575, 2282, 6504]"
2008,"[16364, 22487, 25401, 24336, 26759, 28817, 30215, 37219, 64707, 44700, 30145, 31054, 20206, 11732, 7456, 4810, 14777]","[57172, 78821, 77317, 81941, 74091, 68517, 70651, 74006, 95691, 72121, 60114, 48408, 35072, 21299, 15277, 9639, 14825]","[4006, 7606, 8845, 8547, 8892, 9385, 13048, 13151, 12640, 10025, 9702, 6990, 5475, 4921, 3575, 2282, 6504]"
1993,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
1994,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
1995,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
1996,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
1997,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
1998,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
1999,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
2000,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
2001,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
2002,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
2003,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
2004,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
2005,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
2006,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
2007,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
2008,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
2009,"[8545, 19226, 25894, 28767, 27265, 29689, 31185, 31872, 37436, 62293, 39069, 23777, 22528, 12198, 6298, 3465, 9152]","[11818, 63618, 88213, 85839, 89119, 79952, 72389, 72564, 72858, 90060, 62506, 47040, 34319, 21623, 11608, 7680, 11524]","[704, 4829, 9165, 10488, 9832, 10185, 10436, 13995, 13435, 11974, 8547, 7569, 4925, 3384, 2811, 1829, 4207]"
1994,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
1995,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
1996,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
1997,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
1998,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
1999,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
2000,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
2001,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
2002,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
2003,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
2004,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
2005,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
2006,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
2007,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
2008,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
2009,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
2010,"[16401, 8733, 19310, 25692, 28723, 27072, 29244, 30553, 30695, 35641, 55206, 33979, 18424, 16180, 9451, 4677, 8943]","[9078, 12215, 64155, 86872, 84853, 87553, 77943, 70176, 69250, 68193, 79524, 54250, 36760, 25306, 16826, 8740, 13813]","[367, 743, 4891, 8979, 10145, 9524, 9740, 10060, 13057, 12286, 10411, 7112, 5811, 3536, 2518, 2017, 4261]"
